,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,1,1,1,1,50,50,1,349,394,220,349,304,220,1044
,6,18,18,18,40,2,2363,1382,40,13378,17172,19388,13378,46530
,3,3,3,26,3,28,32,28,40,32,122,122,122,122
,4,4,2,4,234,319,422,319,234,422,319,519,519,519
,33,143,85,319,335,403,429,595,567,429,595,610,972,1396
,5,5,68,5,68,12880,18326,30131,16842,42330,64650,8736,89841,8736
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,2,1,2,1,715,4493,715,1,4493,14733,1551,24215,26220
,2,2,1,8,1,271,2273,4917,1,2273,4917,4480,17177,4480
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1655,1655,6248,7872,14677,4894,17772,4894,14677,40149,4894,28006,86932,28006
,20,20,33,20,33,747,4720,747,4732,11188,747,8240,11188,8240
,2,2,4,4,4,2,2,8,10,2,12,6,2,12
,9,9,22,32,22,279,13,279,22,2574,279,3491,15596,26102
,2,17,2,17,2,17,86,17,24,272,17,298,464,920
,1,6,934,2271,4260,4963,126,12420,11601,10107,26145,2,29877,26974
,2,2,6,2,76,2,76,2,355,355,2,58,355,9602
,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,2,2,2,4,6,4,4,4,6,4,8,4,8,4
,4,56,56,556,56,2348,4387,2348,4355,4387,15531,403,4387,403
,1,1,2,1,1772,6,128,6,7533,8174,12070,16988,8174,44505
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,1,2,2,2,2,74,74,74,84,62,74,62
,30,30,177,30,439,316,611,957,1056,611,1258,827,611,827
,4,143,143,207,143,207,4,469,143,415,13610,224,415,224
,2,32,82,142,82,124,337,471,422,5639,471,14433,22920,41146
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,2,2,3,2,3,1,3,2,6,3,4,300,335
,4,47,4,163,4,83,185,83,4,185,83,168,185,1841
,391,391,1554,391,3891,3022,5755,3022,3891,15480,3022,16449,36241,46828
,8,42,12,79,84,6,8,6,84,198,250,330,198,500
,32,98,114,98,115,2,98,115,115,98,115,115,98,115
,14,14,186,212,3473,195,5044,11399,18712,26504,42025,34476,72174,34476
,1,2,2,2,4,1,4,1,36,4,82,128,4,128
,2,2,4,17,4,17,17,17,4,17,17,17,17,17
,2,4,4,4,4,2,4,4,4,4,4,4,4,4
,2,2,4,2,4,4,4,4,4,10,4,6,10,6
,69,69,73,69,73,3807,15315,21054,16553,15315,54567,25738,62346,25738
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,1,1,8,3,22,159,200,22,11971,35,22,25759
,3,53,3,81,81,82,3,82,144,144,82,188,767,188
,713,2062,1949,5131,1949,3235,1337,3235,1949,1337,3235,20468,1337,20468
,1,7,8,7,105,8,1,107,105,1,107,153,1,153
,11,12,22,12,22,12,67,211,219,310,691,654,1262,654
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,382,2012,203,5042,203,7907,4749,15032,8339,14982,15032,20988,14982,20988
,1003,1003,777,1003,777,3638,6729,3638,6041,6729,13556,11123,6729,40506
,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,161,161,161,161,522,490,265,490,522,265,490,464,265,464
,3,3,2351,3,6073,3297,3140,3297,6073,3140,3297,15874,3140,47456
,2,3,2,3,4,3,2,4,4,2,4,4,2,4
,4,12,12,12,12,12,12,12,12,12,12,12,12,12
,5,9,5,17,16,22,35,3204,16,10773,18960,12599,10773,41860
,2,55,83,55,83,192,155,236,236,236,236,236,236,236
,2,2,280,267,884,451,202,451,884,1848,451,2298,3313,2298
,38,930,1620,3537,4884,3299,7,8434,9933,7,19865,17675,14344,48972
,7,7,1473,7,1473,408,8692,408,9583,8692,16051,22325,8692,22325
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,2,4,4,4,4,6,12,4,87,2139,4,10778,8109
,67,67,855,2527,855,67,98,7278,855,98,21889,27679,20890,57687
,8,8,8,8,8,8,560,4548,8,560,21393,8,560,8
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,4,4,7,7,2,7,7,2,7,7,2,7
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,3,2347,446,2347,446,23,19408,23,17455,42514,23,15758,87624,81558
,397,397,1466,397,1466,5896,8974,5896,8751,19114,5896,17294,19114,17294
,15,15,557,5136,8290,30,18567,30,24156,40900,30,6630,40900,71965
,634,3320,4367,3320,4367,12859,10706,28544,4367,32932,28544,54879,32932,54879
,2,2,2,1946,2,2719,1514,10446,5951,12187,23389,14898,29895,14898
,3,19,16,19,16,19,19,19,19,19,19,19,19,19
,29,29,143,143,144,29,143,144,144,143,144,143,144,143
,2,2,48,2,425,187,425,187,425,425,676,94,425,94
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,5,47,47,52,47,1,55,55,47,55,170,322,340,750
,5,5,26,34,298,48,7,647,953,7,9848,342,7,342
,63,171,128,386,402,128,213,1931,402,213,15006,16118,213,47031
,2,2,2,7,7,3,245,42,424,245,42,1400,245,3211
,3,21,8,84,8,21,9,254,205,299,254,265,1724,2362
,12,52,52,114,124,80,124,159,269,124,3923,159,5577,16962
,11,11,4,47,4,17,263,221,4,969,1305,45,969,45
,6,6,5,6,5,146,170,505,359,170,505,585,1491,585
,1061,1061,2447,1061,6175,767,9027,7398,12709,16862,18728,15152,16862,15152
,5,60,871,1945,871,2096,256,2096,5027,256,2096,21964,256,53945
,17,17,17,17,17,17,77,17,352,77,17,94,77,26371
,30,30,4,30,160,150,98,150,160,98,150,137,98,137
,88,128,128,128,128,128,128,128,128,128,128,128,128,128
,13,1093,57,3735,57,57,151,7683,57,151,23640,15680,22214,46882
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,4,4,4,4,4,4,8,8,4,8,8,8,8,8
,54,54,79,373,79,453,174,744,501,174,3069,1140,2615,1140
,1,1,1,2,1,1,4,1,6,13,11,15,15,15
,91,823,1,823,1661,2414,844,8459,7896,844,16634,17297,844,45168
,23,23,1174,23,4276,23,292,23,4276,8221,23,7561,29180,36811
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,58,145,1589,134,134,4969,6589,134,4969,12155,13023,38187
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,2,4,6,4,12,12,12,12,12,12,6,12,6
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,8,46,8,46,8,4,60,4,8,425,4,4,1216,4
,4,1283,1636,3969,5404,201,9865,201,5404,9865,15794,26202,31579,26202
,1205,1205,2907,3835,2907,1034,4858,1034,9524,4858,1034,6168,17107,6168
,38,70,18,70,18,80,9,540,18,9,540,1353,9,3960
,512,512,2,512,2,2168,2776,7470,4371,2776,7470,10901,21684,10901
,85,85,301,85,907,85,556,1046,1798,1813,7851,2178,1813,2178
,131,3040,3653,3040,12190,14301,18886,31686,29481,18886,65369,79,18886,79
,2067,2067,7492,8329,7492,13635,7406,13635,24111,7406,47511,3003,54635,3003
,176,176,176,176,176,529,456,1911,1515,2323,1911,10850,2323,10850
,8,27,12,58,58,58,58,58,58,58,58,58,58,58
,4,4,2625,4,2625,4467,3895,4467,10059,14572,4467,14406,14572,43359
,1,32,41,123,185,123,229,123,576,793,835,1354,2531,1354
,2,3,3,3,70,3,136,3,238,136,430,635,136,635
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,6,6,8,14,8,2,12,2,8,12,32,32,12,32
,4,4,1,4,2335,2990,7472,2990,10289,7472,18758,11161,30608,11161
,2,2,37,2,37,1285,1041,8414,3512,9598,22512,1013,29606,1013
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,2,10,2,25,10,25,10,25,176,184,1,776,677
,32,32,80,113,214,122,174,270,214,270,270,270,270,270
,132,241,115,241,115,241,504,5348,115,504,5348,776,13617,22006
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,54,1282,532,1282,532,5459,8111,12106,7024,18691,26148,17773,36636,17773
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,280,280,4027,280,4027,13644,2760,13644,19307,2760,13644,7969,2760,7969
,30,30,40,120,40,205,271,205,40,323,205,310,323,323
,4,34,40,62,150,54,150,277,150,150,563,466,613,2146
,46,46,25,46,200,2380,94,2380,200,7837,17543,20131,7837,20131
,1,1,1,1,2,52,2,52,93,2,93,2,93,93
,2,2,8,2,8,8,2,8,18,18,22,18,406,18
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,4,6,4,6,4,10,6,16,4,6,16,14,6,705
,33,123,49,123,49,128,128,128,128,128,128,128,128,128
,2,3,4,3,9,2,2,11,15,14,11,2,14,37
,18,18,7012,18,7012,7118,12147,7118,23257,34756,39407,56267,34756,124045
,9,1385,1872,3935,1872,1594,309,9643,1872,11419,25051,17050,11419,47628
,6,47,6,190,174,209,346,209,463,1299,209,636,1299,15296
,2,2,1,2,1,1,2,15,1,198,418,458,198,1592
,9,9,21,9,21,22,29,39,21,39,39,22,39,22
,2,4,4,4,27,39,4,196,27,4,367,293,4,293
,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,45,45,1655,45,5291,90,2106,7007,12077,2106,7007,16271,22755,16271
,168,168,1613,168,3900,3544,3842,7120,3900,3842,22385,1669,21638,28028
,64,88,88,88,144,64,88,64,144,144,64,144,144,144
,1981,1981,7413,8049,7413,16060,21175,16060,24203,21175,16060,41025,21175,41025
,3,3,4,3,4,4,4,4,4,4,4,4,4,4
,3,14,2,170,2,3,9,170,2,9,516,9,435,9
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,860,860,1840,2655,4167,3278,4825,8827,10030,13835,23215,21919,33625,51507
,8,8,8,8,8,8,8,8,8,8,8,8,8,8
,333,1482,649,1482,649,1656,3144,1656,7279,3144,15566,24412,3144,50358
,1064,1064,3210,4186,7247,653,7737,8752,15190,18782,23874,18194,36105,18194
,4,4,4,4,12,12,6,12,12,6,12,12,12,12
,1056,2607,2008,5918,6525,7648,1167,7648,6525,1167,24816,25916,1167,59996
,1,1,3,4,5,5,3,5,5,5,5,5,5,5
,752,752,874,752,4583,2681,7155,2681,4583,13373,2681,748,34677,748
,620,2326,1318,5325,1318,7232,3708,7232,1318,3708,21288,26717,3708,26717
,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,16,22,24,22,68,64,18,567,68,18,12432,50,6080,50
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,4,4,4,4,6,6,6,6,6,6,6,6,6,6
,34,34,81,34,81,167,167,167,81,167,167,167,167,167
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,251,251,1430,251,5315,6640,2970,6640,5315,14876,23358,7982,14876,39781
,10,10,6,10,174,155,290,155,418,546,596,398,546,1272
,6,6,56,6,56,4483,6338,4483,56,16612,19129,10240,37216,10240
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,2,2,2,2,2,2,2,2,2,2,699,2,699
,1,2,9,12,9,12,26,26,9,104,26,13,203,203
,1,2,6,10,12,11,5,11,50,5,11,4046,1215,4046
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,64,160,1397,160,3742,1936,5630,7172,8935,5630,7172,5019,22731,30740
,16,16,16,16,16,16,16,16,16,16,16,225,686,225
,12,28,52,28,52,140,220,140,320,1826,2696,1052,20979,26832
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,46,46,33,46,1676,46,144,5623,1676,10300,5623,25295,31571,55188
,2,2,2,4,6,10,2,12,6,12,12,12,12,12
,1,1,3,4,28,1,170,1,274,170,1,2,170,731
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,32,32,93,142,152,44,152,225,225,225,225,225,225
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,2,4,4,4,4,4,4,4,4,4,4,4,4
,2,2,38,2,38,144,237,144,38,237,144,237,237,237
,1,3,2,5,2,5,2,5,9,2,5,180,2,21050
,2,16,961,16,2638,4,1030,2667,2638,1030,2981,2696,1030,2696
,127,127,2318,2517,2318,5626,2074,13491,2318,2074,13491,24695,2074,24695
,59,59,41,59,705,1718,41,9585,705,41,25150,2348,41,34149
,22,22,22,22,22,22,22,22,251,251,471,760,251,760
,4,4,4,4,4,4,8,8,8,8,12,14,20,14
,32,32,46,1799,46,470,4631,470,6164,13151,13122,20000,32467,47379
,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,1,2,1,2,2,3,5,3,2,129,3,4,6191,3638
,1,1,1,1,9,9,10,52,9,10,211,8,211,8
,2,2,4,2,4,2,4,2,4,85,103,1,325,1
,829,970,1028,1114,1028,935,1156,935,1028,1156,11945,37,1156,37
,1642,1642,1170,8033,1170,10958,6552,10958,18657,6552,10958,3186,54075,71322
,2,4,2,4,4,2,47,47,47,47,337,12,47,12
,2,2,4,8,4,8,8,8,8,8,8,8,8,8
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1612,1612,7203,7767,7203,14252,19862,28871,23388,40868,28871,4043,87836,69068
,26,43,73,99,172,14,68,172,407,68,969,474,68,474
,935,935,8190,935,8190,14512,1097,14512,23965,23446,48060,4759,23446,71135
,1,1,1,1,2,3,5,6,6,5,6,6,6,6
,2,29,2,124,124,3,124,3,124,124,3,679,6907,679
,3,4,1,8,7,9,4,9,7,4,9,9,4,9
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,3,1,5,7,10,154,111,10,154,239,1466,14018
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,3,3,1,3,6,1,7,7,6,7,7,8,8,8
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,10,1596,10,1596,2681,3597,19065,1596,26453,51743,3529,72512,69012
,32,32,122,32,2083,2,1420,2,8312,10711,2,9532,10711,40991
,1,1,1,1,2,2,2,2,2,2,2,2,2,2
,1395,1395,896,4445,896,3561,9999,3561,896,9999,19552,6066,9999,33096
,119,220,97,1024,97,119,4873,119,97,4873,9470,9894,4873,36428
,597,1993,2653,1993,6371,116,6315,116,13830,6315,116,523,25516,523
,136,1507,2021,1507,5997,1410,9301,9062,5997,9301,9062,11904,28977,41318
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,23,23,128,23,365,238,601,238,823,601,1305,1887,2328,1887
,18,18,18,18,18,18,88,18,18,88,18,18,272,18
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,77,103,77,26,162,26,77,8241,26,19424,26274,51980
,125,125,969,981,2460,1025,965,6673,2460,8519,21386,791,29123,25936
,4,7,2,11,2,4,5,4,2,5,11,11,5,11
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,57,57,150,57,2240,105,2497,105,2240,13065,105,6258,33867,6258
,1,1,2,1,3,2,2,4,3,2,4,4,4,4
,1,1,4,4,4,2,5,2,4,7,7,1,7,7
,2,2,12,12,12,11,27,11,38,27,215,446,488,446
,1,14,1867,14,1867,6089,2530,14555,10325,14290,29813,2089,14290,33282
,11,881,6,3828,6,4543,7855,12880,7091,7855,29448,2088,30900,2088
,2,2,2,3,4,2,1,2,4,1,2,4,4,4
,2,2,62,2,62,2,243,243,62,243,243,324,243,24160
,39,39,57,39,57,252,438,892,57,1447,892,3157,19774,34077
,4,12,2,12,17,8,19,25,17,19,263,325,285,325
,47,121,136,453,560,560,25,4849,560,25,15023,9786,9291,9786
,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,2,2,4897,2,12385,10437,13486,10437,12385,34483,10437,38835,34483,38835
,1,2,2,2,2,2,2,2,92,166,190,226,479,226
,294,1604,2697,1604,6132,2148,4941,9098,6132,4941,20546,22978,21674,22978
,79,79,201,79,201,288,228,1381,1235,1668,1381,1457,20758,28461
,3,43,60,43,60,81,81,166,111,81,191,6,191,6
,35,35,29,111,29,101,251,101,200,631,101,332,893,893
,3,3,3,3,4,1,4,4,4,4,4,4,4,4
,1,8,19,19,19,19,10,419,419,10,419,419,419,419
,50,50,50,134,134,134,106,246,134,246,721,499,246,1566
,2,2,2,15,8,54,15,54,720,1056,54,2,1056,2
,394,394,3267,3238,7288,5749,3367,14223,7288,14907,31028,4611,37061,36952
,2,1145,1,1145,1,5649,4037,12420,1,13701,12420,25138,31858,25138
,4,4,6,13,159,218,19,353,159,353,1908,1480,353,1480
,4,4,4,4,4,2,5,432,480,480,480,320,480,480
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,487,1848,1008,4315,1008,2181,5948,2181,1008,5948,2181,17400,5948,17400
,2,2,1,2,1,11,11,11,1,11,11,11,11,11
,37,37,170,37,170,170,516,170,971,1676,170,8318,20582,39968
,5,5,5,7,5,5,5,5,406,5,449,362,461,362
,364,364,2521,364,6602,7512,4575,7512,14767,16023,7512,16490,37141,43528
,1,4,1,232,1,1,401,401,1,401,401,1,401,1
,560,2182,861,4774,4730,2606,7602,2606,11274,7602,15858,21341,28288,21341
,4,6,4,6,4,6,6,6,4,6,6,6,6,6
,1,1,1,1,4,4,4,188,178,4184,188,265,4184,265
,11,38,38,452,766,126,45,6297,8711,45,6297,3972,19833,36464
,4,48,4,48,4,6,73,210,4,562,210,801,562,1782
,2,4,8,12,14,4,14,14,14,14,14,14,14,14
,1,1,64,70,172,124,88,219,219,88,219,219,88,219
,498,498,750,1273,1527,1598,31,1598,1527,6693,16575,16978,28389,48774
,7,7,3,7,3,49,128,200,3,128,894,624,128,2525
,2,2,4,2,4,4,213,4,4,213,4,10639,23216,10639
,2,4,2,4,6,2,6,6,6,6,6,6,6,6
,1,4,4,4,4,5,2,5,33,2,5,598,2,598
,2,2,390,289,390,34,289,34,1310,289,34,665,289,2930
,1,2,2,2,2,2,2,2,26,194,310,183,738,1157
,1,1,1,1,2,4,4,4,8,14,4,14,14,14
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,4,4,3,37,3,37,33,37,3,37,84,37,122,123
,2,2,2,4,4,6,10,6,100,10,6,367,10,21624
,9,9,22,135,22,38,147,38,22,147,802,138,11001,138
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,8,8,106,8,438,76,180,600,964,936,600,1881,9134,1881
,27,27,27,27,27,27,27,27,27,3114,27,2109,20904,2109
,4,18,10,18,10,141,331,852,421,331,852,997,331,997
,2,7,2,7,2,2,463,274,19,9033,12995,750,29188,750
,1,1,581,1,581,1504,1854,5834,581,8442,19647,13419,27287,13419
,1,3,1,3,15,15,15,15,3354,5860,15,15876,26720,15876
,1127,2491,65,5292,65,1493,7884,1493,65,7884,16557,17835,7884,17835
,865,865,1811,865,1811,4185,2941,11006,1811,12219,11006,19435,12219,19435
,1,1,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,4,1,4,7,1,20,17,1,20,39,39,39
,3,9,2,1686,2,3350,4543,9790,3953,12185,9790,13585,12185,13585
,1,2,2,2,9,2,159,2,159,278,2,4,894,653
,4,4,6,6,6,6,6,6,6,6,6,6,6,6
,710,1852,1855,1852,5457,5973,7869,13635,5457,7869,28945,6318,7869,6318
,48,48,97,169,97,4,33,4,97,456,4,540,456,540
,2,2,2,2,2,2,2,2,95,690,2,156,13576,18498
,1,1,3,3,3,3,3,3,3,3,3,3,3,3
,3,3,12,3,25,7,23,25,25,174,845,1110,174,25017
,22,22,88,86,88,51,816,51,88,11714,51,10797,26958,10797
,448,448,3511,448,3511,11985,10435,11985,3511,31991,43591,53087,31991,120996
,4,4,109,4,109,42,151,172,109,151,480,4,151,4
,2,2,2,2,6,6,6,6,6,6,6,6,6,6
,6,6,10,10,10,10,10,10,10,10,10,10,10,10
,40,40,172,40,521,280,40,1020,1063,992,1020,2252,992,22519
,60,60,162,293,162,472,444,472,162,444,472,619,790,790
,1077,3748,2665,3748,10161,10849,4269,10849,10161,4269,10849,11567,48955,11567
,1552,1552,4692,1552,4692,3812,4085,20695,21503,4085,54867,53920,51654,122271
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,788,3572,5720,3572,13956,6081,15252,22689,13956,15252,22689,31384,15252,99672
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,3,3,3,3,1,24,24,24,26,26,26,26,26
,1,1186,439,1186,3892,1354,1862,1354,11332,11940,15535,20174,11940,47974
,46,46,31,46,168,168,186,168,168,186,590,609,932,609
,47,47,121,311,525,498,471,498,4391,471,8980,13704,12582,39451
,14,14,28,14,28,28,28,176,50,720,1562,259,720,259
,31,31,40,31,40,40,40,40,40,40,40,40,40,40
,1,34,61,97,146,110,182,110,204,182,110,423,530,675
,4,4,81,209,81,2368,4226,2368,5730,12551,15311,125,35821,125
,94,331,463,897,463,218,1623,1575,1784,1623,9492,1312,16309,23751
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,2,2,2,2,2,2,2,2,2,2,2,2,2
,6,1241,2747,3957,6591,2502,3527,2502,6591,14298,17802,28889,14298,56407
,37,105,32,105,32,105,4517,4960,32,4517,4960,14694,27207,14694
,1,2,2,2,2,2,2,2,2,2,2,2,2,2
,46,149,69,149,1813,3478,2672,3478,1813,10445,3478,17492,10445,49913
,36,64,142,64,142,50,219,50,142,620,374,1776,2663,1776
,6,6,2,6,2,7,46,101,2,46,101,430,46,1052
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,4,4,96,4,280,3,280,4,2712,8837,11863,2712,11863
,10,10,1430,891,5711,1191,4789,9534,13708,4789,9534,5170,4789,5170
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,33,33,74,107,74,137,119,191,173,119,232,107,119,107
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,1,5,6,74,106,269,6,106,785,645,106,645
,2,3,4,4,4,4,4,4,4,4,4,4,4,4
,2,2,4,2,8,8,6,32,30,63,65,34,63,34
,57,57,161,184,207,161,346,397,587,689,397,708,1122,2019
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,28,97,28,280,280,332,28,1158,280,28,1158,2178,2503,2178
,1,1,28,1,193,28,268,288,288,268,964,193,268,193
,116,116,394,116,8238,2668,371,2668,26558,371,2668,15032,50497,88759
,48,48,152,175,152,129,393,425,425,393,425,405,393,405
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,33,117,117,117,117,25,5640,25,117,5640,12238,9852,5640,9852
,3,3,63,3,63,7,65,7,63,529,822,2,18011,2
,5,5,2757,5,6753,7625,317,7625,6753,317,7625,8279,317,8279
,4,7,2,7,2,7,7,7,2,7,7,7,7,7
,2,79,106,79,1873,106,3528,4834,1873,3528,4834,7203,20775,34858
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,2,2,26,2,1,58,1,2,156,132,132,156,665
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,6,6,8,6,1028,2243,251,2243,5559,251,2243,8,251,8
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,2,22,71,22,22,592,22,22,592,22,7160,19382,7160
,433,1842,688,4913,688,1,8210,7448,8549,18119,21413,20321,33896,43820
,2,2,2,2,2,1,2,2,2,2,2,2,2,2
,1,2,2,2,2,4,4,4,4,4,4,4,4,4
,1,1,7,1,7,8,1,8,17,48,8,51,61,51
,10,20,30,20,326,315,326,315,326,470,315,271,470,271
,1,3,2,3,5,3,38,3,5,6570,3,2513,28249,2513
,5,5,51,5,51,51,51,51,3053,51,8663,51,51,27900
,14,14,14,14,14,14,14,14,14,14,14,14,14,14
,4,21,21,47,21,47,120,47,120,120,169,169,400,994
,1193,1193,7696,7494,16097,13067,13755,29414,31790,35311,29414,57949,81805,125760
,8,24,26,55,91,12,167,12,460,1037,747,44,1037,44
,32,54,63,54,74,74,101,74,74,101,74,74,420,74
,35,138,1,138,193,214,325,214,193,325,630,325,705,325
,710,710,1051,3899,4954,4447,7376,4447,4954,17737,4447,3763,39300,3763
,1,8,41,50,41,32,41,178,41,41,178,234,41,234
,1616,4877,1247,10962,1247,8665,5303,24620,17907,27823,24620,31516,27823,31516
,539,539,5102,6147,13112,15025,9196,31593,13112,9196,31593,50009,55418,117558
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,52,91,8,91,8,65,6,5339,4605,6,5339,6068,6,35655
,1,1,2,1,4,1,4,4,4,4,4,4,4,4
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,5,5,20,5,20,7,5847,7745,20,17666,7745,15577,39529,45628
,4,4,915,1814,4285,3714,5371,11679,11721,5371,11679,11721,11721,11721
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,80,118,262,118,262,217,262,866,217,4088,1490,217,30327
,8,8,8,8,8,8,8,8,8,8,8,8,8,8
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,2,1,2,3,3,3,3,4,3,4,4,3,4
,441,1775,443,4063,443,3923,7521,9560,443,14224,19216,16678,31518,16678
,11,11,408,2150,408,5801,6953,5801,8495,18436,22102,3070,38669,3070
,1,1,1,2,3,1,3,5,3,3,6,6,6,6
,52,363,1072,3047,4689,1428,894,1428,11994,894,15930,19999,894,50300
,402,3257,42,3257,8369,15796,18504,32806,8369,18504,67146,23285,18504,91275
,4,4,194,194,526,150,678,678,526,678,678,678,678,678
,6,2311,5797,7816,5797,13814,5225,13814,5797,5225,13814,55771,5225,123695
,4,12,6,12,40,6,2,150,40,222,939,232,1445,2236
,52,52,54,52,520,195,2091,4123,520,8235,13252,78,23967,78
,91,1264,1907,3810,5401,1826,5324,9283,13551,16283,24418,5235,37611,5235
,1282,1282,628,1282,4613,6640,8055,12189,4613,8055,12189,22695,8055,53431
,1,1,13,1,13,13,79,103,66,79,444,470,520,470
,1864,4883,2262,11112,2262,1630,9508,1630,19504,33513,1630,52422,80905,116576
,2,2,2,2,2,6,12,6,34,7963,6,4795,7963,35294
,2,3,3,3,7,6,9,6,176,764,6,1820,3403,6758
,2,2,9,10,9,17,10,17,17,10,17,10,17,10
,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1,1,3,1,3,3,3,3,3,3,3,1,3,1
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,1,1,3,1,3,2,3,4,3,3,4,4,4,4
,37,37,1,37,1,177,177,3311,1,177,17042,577,15420,26116
,894,3548,6182,3548,13649,4686,4686,19822,29541,26289,19822,42975,26289,42975
,39,39,55,39,55,19,39,201,55,309,201,393,1099,1380
,1,2,1,2,1,27,6,276,1,276,276,717,276,1737
,2,2,8,8,8,6,248,283,8,248,283,6,248,501
,4,58,42,58,42,114,166,211,208,166,211,211,166,211
,673,3800,1,3800,8404,15157,13274,32274,8404,37251,65735,55602,82619,55602
,5,5,95,96,95,167,215,294,95,215,660,386,758,386
,18,18,837,6209,837,2972,13103,2972,17292,35465,35365,53391,81925,121088
,2,7,12,269,12,538,1017,538,12,1017,10240,1557,1017,1557
,4,4,4,4,4,4,4,4,4,4,4,2,4,4
,1,2,2,2,2,2,2,2,2,2,2,2,2,2
,2,8,8,55,55,55,55,55,55,55,55,86,55,86
,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,2,3,2,3,4,1,1,1,4,1,78,183,1,183
